tweet_id;sentiment;content
11137;anger   ;@DatGuydARK I wouldn't fret. There's too many opportunities in life to worry about one not working out.
11138;anger   ;@alour @jkramon1313 you should force your neighbours to pay that!  Those people have some nerve!!!  #outrage #Victim
11139;anger   ;@clppng #offended the tonys have found a way to leave me out and now y'all have too
11140;anger   ;Here's a tip for everyone: Stop being offended. End.  #quit #youredumb #liveyourownlife
11141;anger   ;Here's a tip for everyone: Stop being offended. End. #offended #quit #youredumb #liveyourownlife
11142;anger   ;These NA kids are relentless
11143;anger   ;Finally uploaded the file I needed to the university server's drop box. It took like half an hour and a lot of cursing and anger on my part
11144;anger   ;@MagicAndFangs 'Just by getting lost! I don't want to see you in my eyes!' Hungary huffed and crossed her arms looking away angrily.
11145;anger   ;Pro Tip: Go back to work when your kid reaches 20 mos old.  Stay home any longer and you'll be absolutely miserable with the #tantrums.
11146;anger   ;Pro Tip: Go back to work when your kid reaches 20 mos old.  Stay home any longer and you'll be absolutely miserable with the .
11147;anger   ;Me and these burns that I pick up off the pitches don't get on at all like 😢😢 #sting
11148;anger   ;Me and these burns that I pick up off the pitches don't get on at all like 😢😢 
11149;anger   ;"Imagine being bitter when your bias is dating &amp; sending threats to their partner. Like why? That's nasty. And they don't even know you exist"
11150;anger   ;Every dancers dream song #snap #worldpower
11151;anger   ;Every dancers dream song  #worldpower
11152;anger   ;@kjwinston11 2.  the N-word. But I think all Afr-Am are entitled to it: we shouldn't take away from them the insult they have claimed back.
11153;anger   ;Having one of those #angry days. I will have to stop watching #news.
11154;anger   ;@laureeenwillam can't cope wi her sour face and tiny pout 😡😡
11155;anger   ;Karev better not be out!!! Or I am seriously done DONE with @GreysABC  #angry #unfair #ugh
11156;anger   ;@FoxNews #Poor = #angry and justly so. Offer people some hope! My god does anyone see this?! #Education should not be for the #elite
11157;anger   ;Howard Webb always held up as knowing the answers. No red. Sutton and Craigan raging! Hahaha
11158;anger   ;ICQ is just making me mad!!!😤 #icq #angry
11159;anger   ;ICQ is just making me mad!!!😤 #icq 
11160;anger   ;Ppl like that irritate my soul
11161;anger   ;Why is it always me picking up the pieces :/ #angry
11162;anger   ;Why is it always me picking up the pieces :/ 
11163;anger   ;I've learned to let go of resentment for people who have hurt me because keeping it is like swallowing poison and expecting them to die.
11164;anger   ;Pride and Prejudice is a modern day Keeping up with the Kardashians' - @howsyourdaybin .............I've never been so offended in my life
11165;anger   ;The outrage over Kessel's tweet by butthurt USA players is hilarious.
11166;anger   ;@CallumPinner you came in at silly o'clock and woke me up that's what happened #wasted #fuming
11167;anger   ;@CallumPinner you came in at silly o'clock and woke me up that's what happened #wasted 
11168;anger   ;@missblair140 AWH tiff you're such a great friend I love you :(( thank you
11169;anger   ;Oh man it's been so long since I've played #madden I am trash anymore.
11170;anger   ;I only have to wave a fiery cross and we will f**kin' do this!
11171;anger   ;Thou wilt be as valiant as the wrathful dove or most magnanimous mouse. William Shakesphere
11172;anger   ;@SwiftShimada SPARKLES proud little huff. Still posing mind you.
11173;anger   ;No nipples don't offend me lol. But it's sad to me to see women purposely flaunting/sexualizing their own bodies in a very immodest way.
11174;anger   ;@thehill no wonder USA is going to shit with such outrage over a simple analogy.
11175;anger   ;@fixindk @RevoltRazor @dragons1015 Guys don't use that type of language. Save it for raging...
11176;anger   ;@Remedy0_ switch host no bullet rage.
11177;anger   ;Thurston offers Gallen a ‘peace’ of his mind: NORTH Queensland playmaker Johnathon Thurston insists he holds no grudge against Paul G...
11178;anger   ;My back is starting to irritate me and it's barely 2:19 😓
11179;anger   ;Manchester derby at home #revenge
11180;anger   ;Manchester derby at home 
11181;anger   ;Defination of a best friends..!!! \n\na person who opens his mouth just to #insult yu..!! :D :D :D
11182;anger   ;Nothing more entertaining and frightening than a #bitter #alcoholic trying desperately to get your attention.....
11183;anger   ;What a fucking muppet.  @jRwild1 #fuming #stalker.
11184;anger   ;What a fucking muppet.  @jRwild1  #stalker.
11185;anger   ;@TedLeitner @jesseagler You two are TEN TIMES more interesting than those particular afternoon goofballs (I could say worse). #umbrage
11186;anger   ;@TedLeitner @jesseagler You two are TEN TIMES more interesting than those particular afternoon goofballs (I could say worse). 
11187;anger   ;some of the casuals tweets that Vic has faved are making me gag #bitter
11188;anger   ;some of the casuals tweets that Vic has faved are making me gag 
11189;anger   ;@loueezecee I don't know how much more of that bloody pout I can take!!
11190;anger   ;Note to self ~ Stop laughing at things that offend you it's ok to get mad at people \n #NoteToSelf  #mad #upset
11191;anger   ;@KatherineArabis It’s taken for granted while the misogyny in the air is treated as normal — and any angry response to it as pathological.
11192;anger   ;"@smendler (1) Watch out for memes &amp; statements designed to make you feel outrage but that don't give you anything to *do* about situation"
11193;anger   ;Do not be angry with God because you do not get what you want for God gives most when you expect least.
11194;anger   ;@downeysduckling nick fury
11195;anger   ;@Susan_Wilde @oohincensed @TheCanarySays no! Kinda offended that you had to ask
11196;anger   ;Yeah I'm hot nigga they say im burning uhhhhh
11197;anger   ;@Jacqueline_69 haha! She did well today. I can't get beyond her pout annoying me I'm afraid.
11198;anger   ;Yo gurls Dm for a tribute 😜💦 #snapme #dm #nudes #tribute #cumtribute #cock  #cum #swallow
11199;anger   ;Yo gurls Dm for a tribute 😜💦 #snapme #dm #nudes #tribute #cumtribute #cock #snap #cum #swallow
11200;anger   ;@noris_prosk8r2 (Maybe don't provoke him in the future if you do not want to run the risk of him punching your board.)
11201;anger   ;@Digger_forum he's also mostly (except for the synthetic testosterone bits) male you raging sexist!
11202;anger   ;@UlsterWillFight @VanguardBears Looks like a rabid pack of inbreds.
11203;anger   ;@douglas_nat @one11north I need it today! Do u know how many fuckin French plaits I had to do this morn with a stroppy 9 yr old! #rage
11204;anger   ;@douglas_nat @one11north I need it today! Do u know how many fuckin French plaits I had to do this morn with a stroppy 9 yr old! 
11205;anger   ;2 biggest fears: incurable STD's and pregnancy...I mean they're basically the same thing anyway #forlife #annoying #irritation #weirdsmells
11206;anger   ;2 biggest fears: incurable STD's and pregnancy...I mean they're basically the same thing anyway #forlife #annoying  #weirdsmells
11207;anger   ;#CharlotteRiots #passion? or #anger act of violence.\nIf mourning for those who have past away #stayhome  #whyout
11208;anger   ;resentment is rlly my shit.
11209;anger   ;i resent being tired and annoyed that the word Wiener is splashed across the news. this should be a slam-dunk for me
11210;anger   ;@paulsherard @margarethaynie wow I just realized how much of a sexist pig I am! I am truly sorry to anyone I offended
11211;anger   ;@tony_tr3 I'd say your outrage is the really FAUX outrage.
11212;anger   ;I can already tell this programme is going to infuriate me #ExtremeWorld
11213;anger   ;Height of irritation when a person makes a hilarious chusssss.... Plz die....😬😬
11214;anger   ;13 hour @bus rides make me #angry #sorry
11215;anger   ;13 hour @bus rides make me  #sorry
11216;anger   ;jelly baby is my favourite insult
11217;anger   ;She began to squirm beneath @hcllbent struggling to get out of his relentless grasp. When she realized that the attempt was useless++
11218;anger   ;"@LoyalLadyMalfoy &lt;• change them himself. He follows behind with a scowl pinching his lips and takes the sheets to his room. 'So who is •&gt"
11219;anger   ;Forever raging 😏😂😭
11220;anger   ;@rawhidevelvet No offense but isn't it a little late to be getting a radio broadcast degree? Isn't that going to be over in a decade or 2?
11221;anger   ;@LuluLemonLime83 wow  your right they do need helpso what I'm getting from the Laureliver fandom and bitter comic fandom and
11222;anger   ;@broadly you should be criminalized for posting a pic of that brown frown.... Get a pic of some jack or cookies or diesel Join up @CNN_Ai
11223;anger   ;@alliex both scrap *ll the rage instead
11224;anger   ;The ppl on here defending cops as they continue to kill innocent ppl or ppl who aren't innocent but clearly cooperate irritate tf outta me
11225;anger   ;Living life so relentless
11226;anger   ;You forever straight so fix that frown u good😇 @amayyaaag__
11227;anger   ;smh customers getting angry at me bc i aint got no marlboro lights in the gas hut. i called them in 2 hours ago fuck you.
11228;anger   ;@alexis_maxwell #bitter hahaha just kidding. its crazy tho
11229;anger   ;"A 28 yr old man threw a saucepan of boiling water at a garda &amp; then hit the garda with the shaft of a brush...Letterkenny District Court."
11230;anger   ;Way towards be prominent if your exasperate is peaked?: TGMbNqUEe
11231;anger   ;Being abroad is causing me to make spontaneous decisions and not worry about things which is good but the type A part of me is fuming
11232;anger   ;@Thatguy_dree @RecklessWonder_ neither one of y'all can see me in this madden
11233;anger   ;@summar_rose @turehndebushra @_taaz_mania @fxla_ summar one more insult from you and you're gone Idc if you're my dad
11234;anger   ;@russbully Ended up paying 75p for half a tube of smarties. Don't even get the pleasure of popping the plastic lid off either #outrage
11235;anger   ;@russbully Ended up paying 75p for half a tube of smarties. Don't even get the pleasure of popping the plastic lid off either 
11236;anger   ;Everything I see of American police training seems calculated to trample human dignity inflame outrage and escalate confrontations.
11237;anger   ;@strangerpeace We'll have a ceremony next time we meet. It'll involve burning something then possibly booze and/or caffeine.
11238;anger   ;#GBBO is such a homely pure piece of tv gold. Channel 4 will attempt to tart it up. Mary Sue and Mel gone. It's over. I'm out. 👋 #fuming
11239;anger   ;#GBBO is such a homely pure piece of tv gold. Channel 4 will attempt to tart it up. Mary Sue and Mel gone. It's over. I'm out. 👋 
11240;anger   ;Constantly fucking boiling and it's not ok
11241;anger   ;@mikeburke91 @AP I guess. It's just heartbreaking the ease with which they can kill an innocent man and get away with it. #indignation
11242;anger   ;@mikeburke91 @AP I guess. It's just heartbreaking the ease with which they can kill an innocent man and get away with it. 
